,Gender,Age,Bike Lanes
80803,Female,Young,Yes
80804,Female,Young,Yes
80805,Male,Young,No
80806,Male,Young,No
80807,Male,Young,No
80808,Female,Young,Yes
80809,Male,Young,No
80810,Female,Young,Yes
80811,Female,Young,Yes
80812,Female,Young,Yes
80813,Female,Young,Yes
80814,Male,Young,No
80815,Male,Young,No
80816,Female,Young,Yes
80817,Female,Young,Yes
80818,Female,Young,Yes
80819,Male,Young,No
80820,Male,Young,No
80821,Male,Young,No
80822,Male,Young,No
80823,Male,Young,No
80824,Male,Young,No
80825,Male,Young,No
80826,Female,Young,Yes
80827,Female,Young,Yes
80828,Female,Young,Yes
80829,Female,Young,Yes
80830,Female,Young,Yes
80831,Female,Young,Yes
80832,Female,Young,Yes
80833,Male,Young,No
80834,Male,Young,No
80835,Male,Young,No
80836,Male,Young,No
80837,Female,Young,Yes
80838,Male,Young,No
80839,Male,Young,No
80840,Female,Young,Yes
80841,Female,Young,Yes
80842,Female,Young,Yes
80843,Female,Young,Yes
80844,Male,Young,No
80845,Male,Young,No
80846,Female,Young,Yes
80847,Female,Young,Yes
80848,Male,Young,No
80849,Female,Young,Yes
80850,Male,Young,Yes
80851,Male,Young,No
80852,Male,Young,No
80853,Female,Young,No
80854,Male,Young,No
80855,Female,Young,Yes
80856,Female,Young,Yes
80857,Male,Young,No
80858,Male,Young,No
80859,Male,Young,No
80860,Male,Young,Yes
80861,Female,Young,Yes
80862,Female,Young,Yes
80863,Male,Young,No
80864,Female,Young,Yes
80865,Male,Young,No
80866,Female,Young,Yes
80867,Female,Young,Yes
80868,Female,Young,Yes
80869,Female,Young,Yes
80870,Male,Young,No
80871,Female,Young,Yes
80872,Male,Young,No
80873,Male,Young,No
80874,Male,Young,No
80875,Female,Young,Yes
80876,Female,Young,Yes
80877,Female,Young,Yes
80878,Female,Young,Yes
80879,Male,Young,No
80880,Male,Young,No
80881,Female,Young,Yes
80882,Female,Young,Yes
80883,Male,Young,No
80884,Male,Young,No
80885,Female,Young,Yes
80886,Male,Young,No
80887,Male,Young,No
80888,Male,Young,No
80889,Male,Young,No
80890,Male,Young,No
80891,Female,Young,Yes
80892,Female,Young,Yes
80893,Female,Young,Yes
80894,Male,Young,No
80895,Female,Young,Yes
80896,Male,Young,No
80897,Female,Young,Yes
80898,Female,Young,Yes
80899,Female,Young,Yes
80900,Female,Young,Yes
80901,Female,Young,Yes
80902,Female,Young,Yes
80903,Female,Young,Yes
80904,Female,Young,Yes
80905,Male,Young,No
80906,Male,Young,No
80907,Male,Young,No
80908,Male,Young,No
80909,Female,Young,Yes
80910,Male,Young,No
80911,Male,Young,No
80912,Male,Young,No
80913,Male,Young,No
80914,Male,Young,No
80915,Male,Young,No
80916,Male,Young,No
80917,Male,Young,No
80918,Female,Young,No
80919,Female,Young,Yes
80920,Male,Young,No
80921,Male,Young,No
80922,Male,Young,No
80923,Male,Young,No
80924,Female,Young,Yes
80925,Female,Young,Yes
80926,Female,Young,Yes
80927,Male,Young,No
80928,Female,Young,Yes
80929,Female,Young,Yes
80930,Male,Young,No
80931,Male,Young,No
80932,Male,Young,Yes
80933,Female,Young,Yes
80934,Female,Young,Yes
80935,Female,Young,Yes
80936,Female,Young,Yes
80937,Female,Young,Yes
80938,Female,Young,Yes
80939,Female,Young,Yes
80940,Female,Young,Yes
80941,Female,Young,Yes
80942,Female,Young,Yes
80943,Female,Young,Yes
80944,Female,Young,Yes
80945,Male,Young,No
80946,Male,Young,No
80947,Male,Young,No
80948,Male,Young,No
80949,Male,Young,No
80950,Male,Young,No
80951,Female,Young,Yes
80952,Female,Young,Yes
80953,Male,Young,No
80954,Female,Young,Yes
80955,Male,Young,No
80956,Male,Young,No
80957,Female,Young,Yes
80958,Male,Young,No
80959,Male,Young,No
80960,Male,Young,No
80961,Male,Young,Yes
80962,Female,Young,Yes
80963,Male,Young,No
80964,Male,Young,No
80965,Female,Young,Yes
80966,Male,Young,No
80967,Male,Young,No
80968,Female,Young,Yes
80969,Female,Young,Yes
80970,Female,Young,Yes
80971,Female,Young,Yes
80972,Male,Young,No
80973,Male,Young,No
80974,Male,Young,No
80975,Male,Young,No
80976,Male,Young,No
80977,Female,Young,Yes
80978,Male,Young,No
80979,Female,Young,Yes
80980,Male,Young,No
80981,Male,Young,No
80982,Female,Young,No
80983,Male,Young,No
80984,Female,Young,Yes
80985,Female,Young,Yes
80986,Female,Young,Yes
80987,Female,Young,Yes
80988,Male,Young,No
80989,Male,Young,No
80990,Female,Young,Yes
80991,Female,Young,Yes
80992,Female,Young,Yes
80993,Female,Young,Yes
80994,Male,Young,No
80995,Male,Young,Yes
80996,Female,Young,No
80997,Male,Young,No
80998,Female,Young,Yes
80999,Male,Young,No
81000,Female,Young,Yes
81001,Male,Young,No
81002,Male,Young,No
81003,Female,Young,Yes
81004,Female,Young,Yes
81005,Female,Young,Yes
81006,Male,Young,No
81007,Male,Young,No
81008,Female,Young,Yes
81009,Male,Young,No
81010,Female,Young,Yes
81011,Male,Young,No
81012,Male,Young,No
81013,Female,Young,Yes
81014,Male,Young,No
81015,Female,Young,Yes
81016,Female,Young,Yes
81017,Female,Young,Yes
81018,Female,Young,Yes
81019,Female,Young,Yes
81020,Female,Young,No
81021,Female,Young,Yes
81022,Female,Young,Yes
81023,Female,Young,Yes
81024,Female,Young,Yes
81025,Male,Young,No
81026,Female,Young,No
81027,Female,Young,Yes
81028,Male,Young,No
81029,Female,Young,Yes
81030,Female,Young,Yes
81031,Female,Young,Yes
81032,Female,Young,Yes
81033,Male,Young,No
81034,Female,Young,Yes
81035,Female,Young,Yes
81036,Female,Young,Yes
81037,Female,Young,Yes
81038,Male,Young,No
81039,Female,Young,Yes
81040,Female,Young,Yes
81041,Male,Young,No
81042,Male,Young,No
81043,Male,Young,No
81044,Female,Young,Yes
81045,Female,Young,No
81046,Female,Young,Yes
81047,Female,Young,Yes
81048,Female,Young,Yes
81049,Male,Young,No
81050,Male,Young,No
81051,Female,Young,Yes
81052,Female,Young,Yes
81053,Male,Young,No
81054,Male,Young,No
81055,Male,Young,No
81056,Female,Young,Yes
81057,Male,Young,No
81058,Male,Young,No
81059,Female,Young,Yes
81060,Male,Young,No
81061,Female,Young,Yes
81062,Male,Young,No
81063,Male,Young,No
81064,Male,Young,No
81065,Male,Young,No
81066,Female,Young,Yes
81067,Male,Young,No
81068,Female,Young,Yes
81069,Female,Young,Yes
81070,Male,Young,No
81071,Female,Young,Yes
81072,Male,Young,No
81073,Male,Young,No
81074,Female,Young,Yes
81075,Female,Young,Yes
81076,Male,Young,No
81077,Male,Young,No
81078,Female,Young,Yes
81079,Male,Young,No
81080,Male,Young,Yes
81081,Female,Young,Yes
81082,Male,Young,No
81083,Male,Young,No
81084,Male,Young,No
81085,Male,Young,No
81086,Female,Young,Yes
81087,Male,Young,No
81088,Male,Young,No
81089,Male,Young,No
81090,Male,Young,No
81091,Male,Young,No
81092,Male,Young,No
81093,Female,Young,Yes
81094,Female,Young,Yes
81095,Female,Young,Yes
81096,Male,Young,No
81097,Female,Young,Yes
81098,Male,Young,No
81099,Female,Young,Yes
81100,Female,Young,Yes
81101,Male,Young,No
81102,Male,Young,No
81103,Female,Young,Yes
81104,Male,Young,Yes
81105,Female,Young,Yes
81106,Male,Young,No
81107,Female,Young,Yes
81108,Female,Young,Yes
81109,Male,Young,No
81110,Female,Young,Yes
81111,Male,Young,No
81112,Male,Young,No
81113,Male,Young,No
81114,Male,Young,No
81115,Male,Young,No
81116,Female,Young,Yes
81117,Male,Young,No
81118,Female,Young,Yes
81119,Female,Young,Yes
81120,Male,Young,No
81121,Male,Young,No
81122,Female,Young,Yes
81123,Male,Young,No
81124,Male,Young,No
81125,Male,Young,No
81126,Female,Young,Yes
81127,Male,Young,No
81128,Male,Young,No
81129,Male,Young,No
81130,Male,Young,No
81131,Male,Young,No
81132,Male,Young,No
81133,Female,Young,Yes
81134,Female,Young,Yes
81135,Female,Young,Yes
81136,Male,Young,No
81137,Male,Young,No
81138,Male,Young,No
81139,Male,Young,No
81140,Female,Young,Yes
81141,Female,Young,Yes
81142,Male,Young,Yes
81143,Male,Young,No
81144,Female,Young,Yes
81145,Female,Young,Yes
81146,Female,Young,Yes
81147,Male,Young,No
81148,Female,Young,Yes
81149,Female,Young,Yes
81150,Male,Young,No
81151,Female,Young,Yes
81152,Male,Young,No
81153,Male,Young,No
81154,Female,Young,Yes
81155,Female,Young,Yes
81156,Female,Young,Yes
81157,Male,Young,No
81158,Male,Young,No
81159,Female,Young,Yes
81160,Female,Young,Yes
81161,Female,Young,Yes
81162,Female,Young,Yes
81163,Female,Young,Yes
81164,Male,Young,No
81165,Female,Young,Yes
81166,Male,Young,Yes
81167,Female,Young,Yes
81168,Male,Young,No
81169,Female,Young,Yes
81170,Female,Young,Yes
81171,Male,Young,No
81172,Female,Young,Yes
81173,Female,Young,Yes
81174,Male,Young,No
81175,Male,Young,No
81176,Female,Young,Yes
81177,Female,Young,Yes
81178,Female,Young,Yes
81179,Female,Young,Yes
81180,Female,Young,Yes
81181,Male,Young,No
81182,Female,Young,Yes
81183,Male,Young,No
81184,Male,Young,No
81185,Female,Young,Yes
81186,Female,Young,Yes
81187,Male,Young,No
81188,Male,Young,No
81189,Female,Young,Yes
81190,Female,Young,Yes
81191,Female,Young,Yes
81192,Male,Young,No
81193,Female,Young,No
81194,Female,Young,Yes
81195,Male,Young,No
81196,Male,Young,No
81197,Male,Young,No
81198,Male,Young,No
81199,Male,Young,Yes
81200,Female,Young,Yes
81201,Male,Young,No
81202,Female,Young,No
81203,Female,Young,Yes
81204,Male,Young,No
81205,Male,Young,No
81206,Male,Young,No
81207,Male,Young,No
81208,Female,Young,Yes
81209,Male,Young,No
81210,Male,Young,No
81211,Female,Young,Yes
81212,Female,Young,Yes
81213,Male,Young,No
81214,Female,Young,Yes
81215,Male,Young,No
81216,Female,Young,Yes
81217,Female,Young,Yes
81218,Female,Young,Yes
81219,Female,Young,Yes
81220,Female,Young,No
81221,Male,Young,Yes
81222,Male,Young,No
81223,Female,Young,Yes
81224,Female,Young,Yes
81225,Male,Young,No
81226,Male,Young,Yes
81227,Female,Young,Yes
81228,Male,Young,No
81229,Female,Young,Yes
81230,Male,Young,No
81231,Male,Young,No
81232,Male,Young,No
81233,Male,Young,No
81234,Female,Young,Yes
81235,Male,Young,Yes
81236,Male,Young,No
81237,Male,Young,Yes
81238,Female,Young,Yes
81239,Male,Young,No
81240,Female,Young,Yes
81241,Female,Young,Yes
81242,Female,Young,Yes
81243,Male,Young,No
81244,Female,Young,Yes
81245,Female,Young,Yes
81246,Male,Young,No
81247,Male,Young,No
81248,Female,Young,Yes
81249,Male,Young,Yes
81250,Female,Young,No
81251,Male,Young,No
81252,Male,Young,No
81253,Male,Young,No
81254,Male,Young,No
81255,Female,Young,Yes
81256,Female,Young,Yes
81257,Male,Young,No
81258,Female,Young,Yes
81259,Female,Young,Yes
81260,Female,Young,Yes
81261,Male,Young,No
81262,Male,Young,No
81263,Male,Young,No
81264,Male,Young,No
81265,Male,Young,No
81266,Female,Young,Yes
81267,Male,Young,No
81268,Female,Young,Yes
81269,Male,Young,No
81270,Female,Young,Yes
81271,Male,Young,No
81272,Male,Young,No
81273,Male,Young,No
81274,Female,Young,Yes
81275,Female,Young,Yes
81276,Female,Young,Yes
81277,Male,Young,No
81278,Female,Young,Yes
81279,Male,Young,No
81280,Male,Young,No
81281,Male,Young,No
81282,Male,Young,No
81283,Male,Young,No
81284,Male,Young,No
81285,Male,Young,No
81286,Male,Young,No
81287,Female,Young,Yes
81288,Male,Young,No
81289,Male,Young,No
81290,Male,Young,No
81291,Female,Young,Yes
81292,Female,Young,Yes
81293,Female,Young,Yes
81294,Female,Young,Yes
81295,Female,Young,Yes
81296,Female,Young,No
81297,Female,Young,No
81298,Male,Young,No
81299,Male,Young,No
81300,Female,Young,Yes
81301,Female,Young,Yes
81302,Female,Young,Yes
81303,Female,Young,Yes
81304,Male,Young,No
81305,Male,Young,No
81306,Male,Young,No
81307,Male,Young,No
81308,Male,Young,No
81309,Female,Young,Yes
81310,Male,Young,No
81311,Male,Young,No
81312,Female,Young,Yes
81313,Male,Young,No
81314,Male,Young,No
81315,Female,Young,Yes
81316,Female,Young,Yes
81317,Male,Young,No
81318,Male,Young,No
81319,Male,Young,No
81320,Female,Young,Yes
81321,Female,Young,Yes
81322,Male,Young,No
81323,Male,Young,No
81324,Female,Young,No
81325,Female,Young,Yes
81326,Male,Young,No
81327,Female,Young,Yes
81328,Female,Young,Yes
81329,Male,Young,Yes
81330,Female,Young,Yes
81331,Male,Young,No
81332,Male,Young,No
81333,Male,Young,No
81334,Female,Young,Yes
81335,Male,Young,No
81336,Female,Young,Yes
81337,Female,Young,Yes
81338,Male,Young,No
81339,Male,Young,No
81340,Male,Young,No
81341,Female,Young,Yes
81342,Female,Young,Yes
81343,Female,Young,Yes
81344,Female,Young,Yes
81345,Female,Young,Yes
81346,Female,Young,Yes
81347,Male,Young,No
81348,Female,Young,Yes
81349,Male,Young,No
81350,Female,Young,Yes
81351,Male,Young,No
81352,Female,Young,Yes
81353,Male,Young,No
81354,Female,Young,Yes
81355,Female,Young,Yes
81356,Female,Young,Yes
81357,Female,Young,Yes
81358,Female,Young,Yes
81359,Female,Young,Yes
81360,Male,Young,No
81361,Female,Young,Yes
81362,Male,Young,No
81363,Male,Young,No
81364,Male,Young,No
81365,Male,Young,Yes
81366,Male,Young,No
81367,Female,Young,Yes
81368,Female,Young,Yes
81369,Male,Young,No
81370,Female,Young,Yes
81371,Male,Young,No
81372,Male,Young,No
81373,Female,Young,Yes
81374,Female,Young,Yes
81375,Male,Young,No
81376,Female,Young,Yes
81377,Male,Young,No
81378,Female,Young,Yes
81379,Female,Young,Yes
81380,Female,Young,Yes
81381,Female,Young,Yes
81382,Male,Young,Yes
81383,Female,Young,Yes
81384,Female,Young,No
81385,Male,Young,No
81386,Male,Young,No
81387,Female,Young,Yes
81388,Male,Young,No
81389,Female,Young,Yes
81390,Female,Young,Yes
81391,Male,Young,Yes
81392,Female,Young,Yes
81393,Male,Young,No
81394,Male,Young,No
81395,Male,Young,No
81396,Male,Young,No
81397,Male,Young,No
81398,Female,Young,Yes
81399,Male,Young,No
81400,Female,Young,Yes
81401,Male,Young,No
81402,Male,Young,No
81403,Male,Young,No
81404,Female,Young,Yes
81405,Male,Young,No
81406,Male,Young,No
81407,Male,Young,Yes
81408,Male,Young,No
81409,Male,Young,No
81410,Male,Young,No
81411,Female,Young,Yes
81412,Male,Young,Yes
81413,Female,Young,Yes
81414,Male,Young,No
81415,Male,Young,No
81416,Male,Young,No
81417,Male,Young,No
81418,Male,Young,No
81419,Female,Young,Yes
81420,Male,Young,No
81421,Male,Young,No
81422,Male,Young,No
81423,Male,Young,No
81424,Male,Young,No
81425,Male,Young,No
81426,Female,Young,Yes
81427,Female,Young,Yes
81428,Male,Young,No
81429,Female,Young,Yes
81430,Female,Young,Yes
81431,Female,Young,Yes
81432,Male,Young,No
81433,Male,Young,No
81434,Female,Young,Yes
81435,Male,Young,No
81436,Female,Young,Yes
81437,Female,Young,Yes
81438,Female,Young,Yes
81439,Female,Young,Yes
81440,Female,Young,Yes
81441,Male,Young,No
81442,Female,Young,Yes
81443,Male,Young,Yes
81444,Female,Young,No
81445,Female,Young,Yes
81446,Female,Young,Yes
81447,Female,Young,Yes
81448,Male,Young,No
81449,Male,Young,No
81450,Female,Young,Yes
81451,Male,Young,No
81452,Male,Young,No
81453,Female,Young,Yes
81454,Male,Young,No
81455,Female,Young,Yes
81456,Male,Young,No
81457,Female,Young,Yes
81458,Female,Young,Yes
81459,Male,Young,No
81460,Female,Young,Yes
81461,Female,Young,Yes
81462,Female,Young,Yes
81463,Female,Young,Yes
81464,Male,Young,No
81465,Female,Young,Yes
81466,Male,Young,No
81467,Male,Young,No
81468,Female,Young,Yes
81469,Male,Young,No
81470,Male,Young,No
81471,Male,Young,No
81472,Male,Young,No
81473,Female,Young,Yes
81474,Female,Young,Yes
81475,Male,Young,No
81476,Male,Young,No
81477,Female,Young,Yes
81478,Female,Young,Yes
81479,Male,Young,No
81480,Female,Young,Yes
81481,Female,Young,Yes
81482,Male,Young,No
81483,Female,Young,Yes
81484,Male,Young,No
81485,Female,Young,Yes
81486,Male,Young,No
81487,Male,Young,No
81488,Female,Young,Yes
81489,Female,Young,Yes
81490,Female,Young,Yes
81491,Female,Young,Yes
81492,Male,Young,No
81493,Male,Young,No
81494,Female,Young,Yes
81495,Male,Young,No
81496,Female,Young,Yes
81497,Female,Young,Yes
81498,Female,Young,Yes
81499,Female,Young,Yes
81500,Female,Young,Yes
81501,Female,Young,Yes
81502,Male,Young,No
81503,Male,Young,No
81504,Male,Young,No
81505,Female,Young,Yes
81506,Male,Young,No
81507,Female,Young,Yes
81508,Male,Young,Yes
81509,Male,Young,No
81510,Male,Young,No
81511,Male,Young,No
81512,Female,Young,Yes
81513,Female,Young,Yes
81514,Male,Young,No
81515,Female,Young,Yes
81516,Female,Young,Yes
81517,Male,Young,No
81518,Female,Young,No
81519,Female,Young,Yes
81520,Male,Young,No
81521,Male,Young,No
81522,Male,Young,No
81523,Female,Young,Yes
81524,Female,Young,Yes
81525,Female,Young,Yes
81526,Female,Young,Yes
81527,Male,Young,No
81528,Female,Young,Yes
81529,Female,Young,Yes
81530,Female,Young,Yes
81531,Female,Young,Yes
81532,Male,Young,No
81533,Male,Young,No
81534,Male,Young,No
81535,Female,Young,Yes
81536,Male,Young,No
81537,Female,Young,Yes
81538,Male,Young,No
81539,Female,Young,Yes
81540,Male,Young,No
81541,Female,Young,Yes
81542,Female,Young,Yes
81543,Male,Young,No
81544,Female,Young,Yes
81545,Male,Young,No
81546,Male,Young,No
81547,Female,Young,Yes
81548,Male,Young,No
81549,Male,Young,No
81550,Female,Young,Yes
81551,Male,Young,No
81552,Male,Young,No
81553,Female,Young,Yes
81554,Female,Young,Yes
81555,Male,Young,No
81556,Male,Young,No
81557,Female,Young,Yes
81558,Female,Young,Yes
81559,Male,Young,No
81560,Male,Young,No
81561,Female,Young,Yes
81562,Male,Young,No
81563,Female,Young,Yes
81564,Female,Young,Yes
81565,Female,Young,Yes
81566,Female,Young,Yes
81567,Male,Young,No
81568,Female,Young,Yes
81569,Male,Young,No
81570,Female,Young,Yes
81571,Male,Young,No
81572,Female,Young,Yes
81573,Female,Young,Yes
81574,Female,Young,Yes
81575,Male,Young,No
81576,Female,Young,Yes
81577,Male,Young,No
81578,Male,Young,No
81579,Male,Young,No
81580,Male,Young,No
81581,Female,Young,Yes
81582,Male,Young,No
81583,Female,Young,Yes
81584,Female,Young,Yes
81585,Male,Young,No
81586,Male,Young,No
81587,Male,Young,No
81588,Male,Young,No
81589,Male,Young,No
81590,Female,Young,Yes
81591,Male,Young,No
81592,Male,Young,No
81593,Male,Young,No
81594,Male,Young,No
81595,Male,Young,No
81596,Male,Young,No
81597,Female,Young,Yes
81598,Male,Young,No
81599,Female,Young,No
81600,Female,Young,Yes
81601,Female,Young,Yes
81602,Male,Young,No
81603,Female,Young,Yes
81604,Female,Young,Yes
81605,Female,Young,Yes
81606,Male,Young,No
81607,Female,Young,Yes
81608,Female,Young,Yes
81609,Female,Young,Yes
81610,Male,Young,No
81611,Female,Young,Yes
81612,Male,Young,No
81613,Male,Young,Yes
81614,Male,Young,No
81615,Female,Young,Yes
81616,Female,Young,Yes
81617,Female,Young,Yes
81618,Female,Young,Yes
81619,Male,Young,No
81620,Male,Young,No
81621,Female,Young,Yes
81622,Female,Young,Yes
81623,Female,Young,Yes
81624,Male,Young,Yes
81625,Female,Young,Yes
81626,Male,Young,No
81627,Female,Young,Yes
81628,Male,Young,No
81629,Female,Young,Yes
81630,Male,Young,No
81631,Male,Young,No
81632,Female,Young,Yes
81633,Male,Young,No
81634,Male,Young,No
81635,Female,Young,No
81636,Male,Young,No
81637,Male,Young,No
81638,Male,Young,No
81639,Female,Young,Yes
81640,Female,Young,Yes
81641,Male,Young,No
81642,Male,Young,No
81643,Female,Young,Yes
81644,Female,Young,Yes
81645,Female,Young,Yes
81646,Male,Young,No
81647,Male,Young,No
81648,Female,Young,Yes
81649,Female,Young,Yes
81650,Female,Young,Yes
81651,Male,Young,No
81652,Male,Young,No
81653,Female,Young,Yes
81654,Male,Young,No
81655,Male,Young,No
81656,Female,Young,Yes
81657,Male,Young,No
81658,Male,Young,No
81659,Male,Young,No
81660,Male,Young,No
81661,Male,Young,No
81662,Female,Young,Yes
81663,Male,Young,No
81664,Female,Young,Yes
81665,Male,Young,No
81666,Female,Young,Yes
81667,Male,Young,No
81668,Male,Young,No
81669,Female,Young,Yes
81670,Male,Young,Yes
81671,Female,Young,Yes
81672,Male,Young,No
81673,Female,Young,Yes
81674,Female,Young,Yes
81675,Male,Young,Yes
81676,Female,Young,Yes
81677,Male,Young,No
81678,Female,Young,Yes
81679,Male,Young,No
81680,Male,Young,No
81681,Female,Young,Yes
81682,Male,Young,No
81683,Female,Young,Yes
81684,Female,Young,Yes
81685,Male,Young,No
81686,Female,Young,Yes
81687,Female,Young,Yes
81688,Female,Young,Yes
81689,Female,Young,Yes
81690,Male,Young,No
81691,Male,Young,No
81692,Female,Young,Yes
81693,Male,Young,No
81694,Female,Young,Yes
81695,Male,Young,Yes
81696,Female,Young,Yes
81697,Female,Young,Yes
81698,Female,Young,Yes
81699,Female,Young,Yes
81700,Female,Young,Yes
81701,Female,Young,Yes
81702,Male,Young,Yes
81703,Male,Young,No
81704,Male,Young,No
81705,Female,Young,Yes
81706,Female,Young,Yes
81707,Female,Young,Yes
81708,Female,Young,Yes
81709,Male,Young,No
81710,Male,Young,No
81711,Male,Young,No
81712,Male,Young,No
81713,Female,Young,Yes
81714,Male,Young,No
81715,Female,Young,Yes
81716,Male,Young,No
81717,Female,Young,Yes
81718,Female,Young,Yes
81719,Female,Young,Yes
81720,Female,Young,Yes
81721,Female,Young,Yes
81722,Male,Young,No
81723,Male,Young,No
81724,Female,Young,Yes
81725,Female,Young,Yes
81726,Female,Young,Yes
81727,Male,Young,No
81728,Male,Young,No
81729,Female,Young,Yes
81730,Female,Young,Yes
81731,Female,Young,Yes
81732,Male,Young,No
81733,Female,Young,Yes
81734,Female,Young,Yes
81735,Male,Young,No
81736,Male,Young,No
81737,Male,Young,No
81738,Male,Young,No
81739,Male,Young,No
81740,Male,Young,No
81741,Male,Young,No
81742,Female,Young,Yes
81743,Female,Young,Yes
81744,Male,Young,Yes
81745,Female,Young,Yes
81746,Male,Young,No
81747,Female,Young,Yes
81748,Male,Young,No
81749,Male,Young,No
81750,Female,Young,Yes
81751,Male,Young,No
81752,Female,Young,Yes
81753,Female,Young,Yes
81754,Male,Young,No
81755,Female,Young,Yes
81756,Male,Young,No
81757,Male,Young,No
81758,Female,Young,Yes
81759,Male,Young,No
81760,Male,Young,No
81761,Female,Young,Yes
81762,Female,Young,Yes
81763,Female,Young,Yes
81764,Female,Young,Yes
81765,Male,Young,No
81766,Male,Young,No
81767,Female,Young,Yes
81768,Male,Young,No
81769,Female,Young,Yes
81770,Female,Young,Yes
81771,Female,Young,Yes
81772,Male,Young,No
81773,Male,Young,No
81774,Female,Young,Yes
81775,Male,Young,No
81776,Female,Young,Yes
81777,Female,Young,Yes
81778,Male,Young,No
81779,Female,Young,Yes
81780,Female,Young,Yes
81781,Male,Young,No
81782,Male,Young,No
81783,Male,Young,No
81784,Female,Young,Yes
81785,Male,Young,No
81786,Male,Young,No
81787,Male,Young,No
81788,Male,Young,No
81789,Male,Young,No
81790,Female,Young,Yes
81791,Female,Young,Yes
81792,Male,Young,No
81793,Male,Young,No
81794,Female,Young,Yes
81795,Female,Young,Yes
81796,Male,Young,No
81797,Male,Young,No
81798,Male,Young,No
81799,Female,Young,Yes
81800,Female,Young,Yes
81801,Male,Young,No
81802,Male,Young,No
81803,Female,Young,Yes
81804,Female,Young,Yes
81805,Female,Young,No
81806,Female,Young,Yes
81807,Male,Young,No
81808,Female,Young,Yes
81809,Male,Young,No
81810,Female,Young,Yes
81811,Male,Young,No
81812,Male,Young,No
81813,Female,Young,No
81814,Male,Young,No
81815,Female,Young,Yes
81816,Female,Young,Yes
81817,Male,Young,No
81818,Female,Young,Yes
81819,Female,Young,Yes
81820,Male,Young,No
81821,Male,Young,No
81822,Male,Young,No
81823,Female,Young,Yes
81824,Female,Young,Yes
81825,Male,Young,No
81826,Female,Young,Yes
81827,Female,Young,Yes
81828,Female,Young,Yes
81829,Female,Young,Yes
81830,Female,Young,Yes
81831,Female,Young,Yes
81832,Female,Young,Yes
81833,Female,Young,Yes
81834,Male,Young,No
81835,Male,Young,No
81836,Female,Young,Yes
81837,Female,Young,No
81838,Male,Young,No
81839,Female,Young,Yes
81840,Male,Young,No
81841,Female,Young,Yes
81842,Female,Young,Yes
81843,Male,Young,Yes
81844,Male,Young,No
81845,Male,Young,No
81846,Male,Young,No
81847,Male,Young,No
81848,Male,Young,No
81849,Male,Young,No
81850,Female,Young,Yes
81851,Male,Young,No
81852,Male,Young,No
81853,Female,Young,Yes
81854,Male,Young,No
81855,Female,Young,Yes
81856,Female,Young,No
81857,Male,Young,No
81858,Female,Young,Yes
81859,Male,Young,No
81860,Male,Young,No
81861,Male,Young,No
81862,Male,Young,No
81863,Male,Young,No
81864,Female,Young,Yes
81865,Male,Young,No
81866,Female,Young,Yes
81867,Female,Young,Yes
81868,Female,Young,Yes
81869,Male,Young,No
81870,Male,Young,No
81871,Male,Young,No
81872,Male,Young,No
81873,Female,Young,Yes
81874,Female,Young,Yes
81875,Male,Young,No
81876,Female,Young,Yes
81877,Female,Young,Yes
81878,Female,Young,Yes
81879,Male,Young,No
81880,Male,Young,No
81881,Female,Young,No
81882,Female,Young,Yes
81883,Female,Young,Yes
81884,Male,Young,No
81885,Male,Young,No
81886,Female,Young,Yes
81887,Male,Young,No
81888,Male,Young,No
81889,Male,Young,No
81890,Female,Young,Yes
81891,Male,Young,No
81892,Male,Young,No
81893,Female,Young,Yes
81894,Female,Young,Yes
81895,Female,Young,Yes
81896,Male,Young,No
81897,Female,Young,Yes
81898,Male,Young,No
81899,Male,Young,No
81900,Male,Young,No
81901,Female,Young,Yes
81902,Male,Young,No
81903,Female,Young,Yes
81904,Male,Young,Yes
81905,Female,Young,Yes
81906,Male,Young,No
81907,Male,Young,No
81908,Female,Young,Yes
81909,Female,Young,Yes
81910,Female,Young,Yes
81911,Female,Young,Yes
81912,Male,Young,No
81913,Female,Young,Yes
81914,Male,Young,No
81915,Female,Young,Yes
81916,Male,Young,No
81917,Male,Young,No
81918,Male,Young,No
81919,Female,Young,Yes
81920,Female,Young,Yes
81921,Female,Young,Yes
81922,Male,Young,No
81923,Female,Young,Yes
81924,Female,Young,Yes
81925,Male,Young,No
81926,Male,Young,No
81927,Female,Young,Yes
81928,Male,Young,No
81929,Female,Young,Yes
81930,Female,Young,Yes
81931,Female,Young,Yes
81932,Male,Young,Yes
81933,Female,Young,Yes
81934,Male,Young,No
81935,Female,Young,Yes
81936,Male,Young,No
81937,Female,Young,Yes
81938,Male,Young,No
81939,Male,Young,No
81940,Female,Young,Yes
81941,Male,Young,Yes
81942,Female,Young,Yes
81943,Female,Young,Yes
81944,Male,Young,No
81945,Female,Young,Yes
81946,Female,Young,Yes
81947,Female,Young,Yes
81948,Female,Young,Yes
81949,Female,Young,Yes
81950,Female,Young,Yes
81951,Female,Young,Yes
81952,Male,Young,No
81953,Male,Young,No
81954,Female,Young,Yes
81955,Male,Young,No
81956,Male,Young,No
81957,Male,Young,No
81958,Female,Young,Yes
81959,Male,Young,No
81960,Male,Young,No
81961,Female,Young,Yes
81962,Female,Young,Yes
81963,Male,Young,No
81964,Male,Young,No
81965,Female,Young,Yes
81966,Male,Young,No
