Gender,Age,Bike Lanes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,Yes
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,No
Male,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,No
Male,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,No
Male,Young,Yes
Female,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,No
Male,Young,No
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,No
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,No
Male,Young,No
Male,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,Yes
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,Yes
Male,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,No
Male,Young,No
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,No
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Male,Young,No
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Male,Young,Yes
Male,Young,Yes
Female,Young,Yes
Male,Young,No
Male,Young,No
Female,Young,Yes
Male,Young,No
Female,Young,Yes
Female,Young,Yes
Female,Young,Yes
